,Time,Date,accel_s0_mean,accel_s0_median,accel_s0_sd,accel_s0_daily_mean_change,accel_s0_daily_mean_allsensors,accel_s0_daily_median_change,accel_s0_daily_median_allsensors,accel_s0_daily_sd_change,accel_s0_daily_sd_allsensors,accel_s0_peaks,accel_s0_peaks_allsensors,accel_s0_trend_strength,accel_s0_spikiness,accel_s0_linearity,accel_s0_curvature,accel_s0_stl_e_acf1,accel_s0_stl_e_acf10,accel_s1_mean,accel_s1_median,accel_s1_sd,accel_s1_daily_mean_change,accel_s1_daily_mean_allsensors,accel_s1_daily_median_change,accel_s1_daily_median_allsensors,accel_s1_daily_sd_change,accel_s1_daily_sd_allsensors,accel_s1_peaks,accel_s1_peaks_allsensors,accel_s1_trend_strength,accel_s1_spikiness,accel_s1_linearity,accel_s1_curvature,accel_s1_stl_e_acf1,accel_s1_stl_e_acf10,accel_s2_mean,accel_s2_median,accel_s2_sd,accel_s2_daily_mean_change,accel_s2_daily_mean_allsensors,accel_s2_daily_median_change,accel_s2_daily_median_allsensors,accel_s2_daily_sd_change,accel_s2_daily_sd_allsensors,accel_s2_peaks,accel_s2_peaks_allsensors,accel_s2_trend_strength,accel_s2_spikiness,accel_s2_linearity,accel_s2_curvature,accel_s2_stl_e_acf1,accel_s2_stl_e_acf10,accel_s3_mean,accel_s3_median,accel_s3_sd,accel_s3_daily_mean_change,accel_s3_daily_mean_allsensors,accel_s3_daily_median_change,accel_s3_daily_median_allsensors,accel_s3_daily_sd_change,accel_s3_daily_sd_allsensors,accel_s3_peaks,accel_s3_peaks_allsensors,accel_s3_trend_strength,accel_s3_spikiness,accel_s3_linearity,accel_s3_curvature,accel_s3_stl_e_acf1,accel_s3_stl_e_acf10,accel_s4_mean,accel_s4_median,accel_s4_sd,accel_s4_daily_mean_change,accel_s4_daily_mean_allsensors,accel_s4_daily_median_change,accel_s4_daily_median_allsensors,accel_s4_daily_sd_change,accel_s4_daily_sd_allsensors,accel_s4_peaks,accel_s4_peaks_allsensors,accel_s4_trend_strength,accel_s4_spikiness,accel_s4_linearity,accel_s4_curvature,accel_s4_stl_e_acf1,accel_s4_stl_e_acf10,accel_s5_mean,accel_s5_median,accel_s5_sd,accel_s5_daily_mean_change,accel_s5_daily_mean_allsensors,accel_s5_daily_median_change,accel_s5_daily_median_allsensors,accel_s5_daily_sd_change,accel_s5_daily_sd_allsensors,accel_s5_peaks,accel_s5_peaks_allsensors,accel_s5_trend_strength,accel_s5_spikiness,accel_s5_linearity,accel_s5_curvature,accel_s5_stl_e_acf1,accel_s5_stl_e_acf10,accel_s6_mean,accel_s6_median,accel_s6_sd,accel_s6_daily_mean_change,accel_s6_daily_mean_allsensors,accel_s6_daily_median_change,accel_s6_daily_median_allsensors,accel_s6_daily_sd_change,accel_s6_daily_sd_allsensors,accel_s6_peaks,accel_s6_peaks_allsensors,accel_s6_trend_strength,accel_s6_spikiness,accel_s6_linearity,accel_s6_curvature,accel_s6_stl_e_acf1,accel_s6_stl_e_acf10,accel_s7_mean,accel_s7_median,accel_s7_sd,accel_s7_daily_mean_change,accel_s7_daily_mean_allsensors,accel_s7_daily_median_change,accel_s7_daily_median_allsensors,accel_s7_daily_sd_change,accel_s7_daily_sd_allsensors,accel_s7_peaks,accel_s7_peaks_allsensors,accel_s7_trend_strength,accel_s7_spikiness,accel_s7_linearity,accel_s7_curvature,accel_s7_stl_e_acf1,accel_s7_stl_e_acf10,Wave_std,Wave_daily_mean_change,Wave_daily_median_change,Wave_peaks,accel_s0_outliers,accel_s1_outliers,accel_s2_outliers,accel_s3_outliers,accel_s4_outliers,accel_s5_outliers,accel_s6_outliers,accel_s7_outliers,y_sensor1,y_sensor2,y_sensor3,y_sensor4,y_sensor5
471,19:00:00,23/01/2022,1.004658383,1.001077354,0.04877113,0.00787993,0.012484863,0.005954474,0.007519601,0.03117126,0.042696901,0,0,0.103958556,2.95E-09,0.057271972,0.150094411,-0.011348501,0.128118948,1.000744428,0.998474598,0.059640084,0.002116708,0.008570908,0.00074473,0.004916845,0.037838979,0.053565854,0,0,0.130780475,1.61E-08,0.093445054,-0.145673674,-0.204494225,0.088657841,0.985678739,0.98760578,0.036649424,-0.008140628,-0.006494781,-0.00617817,-0.005951972,0.021617237,0.030575195,0,0,0.112007914,1.67E-09,0.045059889,-0.021868108,-0.219970307,0.108924529,0.984965508,0.987146139,0.074016487,-0.00669142,-0.007208011,-0.007828534,-0.006411614,0.051164184,0.067942257,0,0,0.126759413,5.07E-09,-0.07485764,-0.113036545,0.005788297,0.171570526,0.987553824,0.991357386,0.053643327,-0.007714029,-0.004619696,-0.005551651,-0.002200367,0.039269817,0.047569097,0,0,0.145482513,5.46E-10,-0.045679609,0.028927214,-0.083308179,0.151240446,0.994116595,0.989924133,0.046720657,-0.000730455,0.001943075,-0.004613519,-0.00363362,0.035004141,0.040646427,0,0,0.066329827,4.72E-09,-0.064121556,-0.004798087,0.050294569,0.2140645,0.972861799,0.97507152,0.051587936,-0.000488718,-0.01931172,-0.000990808,-0.018486233,0.031149275,0.045513706,0,0,0.044658376,2.12E-08,-0.043854938,-0.122779022,-0.163481087,0.103388526,0.98376717,0.974832386,0.066660859,-0.00515814,-0.00840635,-0.016544938,-0.018725367,0.043496791,0.060586629,0,0,0.086716811,6.27E-09,-0.017844838,-0.022283415,-0.072548647,0.051468113,0.073441,0.142970894,0.26546428,38,0,0,0,0,0,0,1,0,0,0,0,0,0
472,20:00:00,23/01/2022,1.004989056,1.000023127,0.065025528,0.008194684,0.012815536,0.004883826,0.006465374,0.047443472,0.058951298,0,0,0.109368435,1.98E-09,0.09010578,0.135721392,-0.001045463,0.065628779,0.998801927,0.997150242,0.058840136,0.000169932,0.006628408,-0.000580609,0.00359249,0.037058261,0.052765907,0,0,0.127383476,5.22E-09,-0.000263997,-0.096204854,0.018895144,0.236413533,0.996125854,1.000937462,0.040992436,0.002322932,0.003952334,0.007157385,0.007379709,0.025973514,0.034918206,0,0,0.031064836,3.50E-09,-0.0893142,-0.066916403,-0.226143385,0.166603277,0.986166211,0.988318801,0.06716686,-0.0054772,-0.006007309,-0.006597161,-0.005238952,0.044324565,0.06109263,0,0,0.0467969,4.38E-09,0.090685266,0.108789512,-0.091561359,0.151334276,0.985379558,0.986542225,0.04619082,-0.009872711,-0.006793962,-0.01036194,-0.007015528,0.03182125,0.04011659,0,0,0.090042171,1.43E-09,-0.016177992,-0.006496624,-0.149373013,0.131738555,0.992657123,0.997017801,0.054773207,-0.002188451,0.000483603,0.002487898,0.003460048,0.043066529,0.048698977,0,0,0.030580569,1.17E-09,-0.004888548,0.026050925,-0.148009044,0.106739512,0.974189338,0.96940732,0.058842015,0.000839808,-0.017984181,-0.006651103,-0.024150433,0.038423415,0.052767785,0,0,0.083207138,2.69E-08,-0.007272509,0.149274684,-0.130429009,0.087565086,0.990210746,0.98661983,0.070528935,0.001295856,-0.001962774,-0.004719615,-0.006937923,0.04738559,0.064454705,0,0,0.037949981,6.60E-08,0.141175705,0.163472883,-0.145298524,0.1520087,0.003481,0.190595894,0.30996428,38,0,0,0,0,0,0,0,0,0,0,0,0,0
473,21:00:00,23/01/2022,0.994381552,0.985394895,0.063331356,-0.002429341,0.002208032,-0.009752095,-0.008162858,0.045751185,0.057257126,0,0,0.072723337,4.78E-09,-0.023533905,0.040686327,-0.117820748,0.07125266,1.004008548,1.011236668,0.062883003,0.005376209,0.011835028,0.0135068,0.017678915,0.041120856,0.056808773,0,0,0.056594772,9.56E-09,-0.177090842,0.109339362,-0.117584695,0.122193555,0.991496134,0.987776756,0.047816226,-0.002311471,-0.000677386,-0.006007195,-0.005780997,0.032812409,0.041741996,0,0,0.033550921,2.70E-09,0.002250436,-0.016506537,-0.17032023,0.100711255,0.980922696,0.985531151,0.078449709,-0.010709672,-0.011250824,-0.009331942,-0.008026602,0.055625771,0.072375479,0,0,0.026834602,5.29E-09,0.054750372,0.052315508,-0.054399291,0.101569683,0.996794005,0.993054748,0.055240483,0.001561641,0.004620485,-0.003848448,-0.000503005,0.040883811,0.049166254,0,0,0.057286255,7.02E-10,0.009358661,-0.020124082,-0.082429448,0.084619314,0.991036409,0.986314297,0.054726794,-0.003804753,-0.001137111,-0.008223355,-0.007243456,0.043017635,0.048652565,0,0,0.041288213,1.78E-09,-0.002321227,0.002907031,-0.205852331,0.077566319,0.986593111,0.97857368,0.057369159,0.013241887,-0.005580409,0.002591789,-0.014984073,0.036970527,0.05129493,0,0,0.033130383,7.55E-09,-0.043442198,-0.08398711,-0.177011303,0.198213205,0.986452674,0.983049989,0.076449616,-0.002464828,-0.005720845,-0.008198172,-0.010507764,0.053323625,0.070375386,0,0,0.078975366,7.55E-09,-0.044863638,0.052591338,-0.06818675,0.092741771,0.002601,0.229054227,0.28946428,38,0,0,0,0,0,0,0,0,1,1,0,0,0
474,22:00:00,23/01/2022,0.997904973,0.995940983,0.060188743,0.001098968,0.005731454,0.000801682,0.00238323,0.04261357,0.054114513,0,0,0.057286889,2.29E-09,-0.072718348,0.102745228,-0.020616924,0.116707686,0.992276423,0.994885981,0.057366849,-0.006366732,0.000102904,-0.00284487,0.001328228,0.035621002,0.051292619,0,0,0.210100811,5.11E-09,0.137528443,-0.005610736,-0.095250166,0.097864634,0.990172789,0.989773989,0.045158201,-0.003630164,-0.00200073,-0.004006088,-0.003783764,0.03016727,0.039083971,0,0,0.037234146,3.27E-09,-0.108067129,-0.040534828,0.006036201,0.10138034,0.983641432,0.986846626,0.070569756,-0.007969387,-0.008532087,-0.007963598,-0.006711127,0.047748244,0.064495526,0,0,0.022170339,6.84E-09,-0.012286688,0.080670524,-0.04410118,0.116795244,0.996990396,0.997616291,0.050332281,0.00175489,0.004816877,0.000714064,0.004058538,0.03597664,0.044258051,0,0,0.048374239,7.42E-10,0.020812031,0.015330092,-0.053677838,0.128532643,1.007428131,1.000617981,0.045330845,0.012594625,0.015254612,0.006088078,0.007060228,0.033619374,0.039256615,0,0,0.028828913,2.25E-09,0.022346543,-0.06948772,0.017669183,0.057072354,0.977591517,0.974594772,0.061673256,0.00421365,-0.014582002,-0.001463652,-0.018962981,0.041294959,0.055599026,0,0,0.100104308,1.15E-08,-0.228179021,0.141650818,-0.196130536,0.183130581,0.985348876,0.993149638,0.070940486,-0.003563667,-0.006824644,0.001992762,-0.000408115,0.047824238,0.064866256,0,0,0.037015223,1.77E-08,-0.07915918,0.056309824,-0.196884299,0.105407571,0.0225,0.374970894,0.43946428,39,0,0,0,0,0,0,1,0,1,1,0,0,0
475,23:00:00,23/01/2022,0.992031631,0.983922422,0.067711066,-0.004776581,-0.000141889,-0.011224568,-0.009635331,0.050145705,0.061636836,0,0,0.049438585,3.74E-09,0.048311341,0.048602216,-0.089249303,0.136695891,1.007258671,1.005500317,0.060042878,0.0086283,0.015085152,0.007770449,0.011942564,0.038317516,0.053968648,0,0,0.031172446,1.13E-08,-0.092993146,-0.035689612,-0.031014115,0.069636139,0.995243742,0.997817218,0.04686059,0.001448078,0.003070223,0.004055604,0.004259466,0.031884098,0.04078636,0,0,0.064133913,3.55E-09,-0.047793098,0.087689318,-0.056721508,0.05879137,0.984209476,0.983209372,0.077546399,-0.007385341,-0.007964044,-0.011593044,-0.010348381,0.054739612,0.071472169,0,0,0.049656697,1.34E-08,0.031047676,0.035641442,-0.010167001,0.213896678,0.982701554,0.983264506,0.05756941,-0.012537476,-0.009471966,-0.01363869,-0.010293247,0.043222657,0.05149518,0,0,0.145516907,1.14E-09,-0.070831174,0.01905232,-0.055189679,0.068936276,0.995382885,0.993704498,0.045837204,0.000524088,0.003209365,-0.000833154,0.000146745,0.034136532,0.039762975,0,0,0.092910116,9.86E-10,0.073720423,-0.036250599,-0.130599886,0.042392073,0.970320181,0.971333981,0.062673485,-0.003066147,-0.021853338,-0.004647911,-0.022223772,0.04231362,0.056599255,0,0,0.018180673,2.45E-08,-0.013333824,0.090455653,-0.03450963,0.07540303,0.987367112,0.985007763,0.072533361,-0.001538275,-0.004806407,-0.006240398,-0.00854999,0.049433997,0.066459131,0,0,0.025693936,1.52E-08,-0.120036516,0.065370868,0.031317951,0.082552052,0.028670302,0.194356158,0.27014121,39,0,1,0,0,0,0,1,0,0,0,0,0,0
476,00:00:00,24/01/2022,0.996477829,0.991498619,0.060313542,-0.00032081,0.00430431,-0.003640682,-0.002059133,0.042744706,0.054239312,1,0.285714286,0.033491655,3.75E-09,-0.043539849,-0.050835203,0.032116735,0.056031033,1.002769599,0.998117268,0.056700697,0.004121937,0.01059608,0.000386417,0.004559515,0.034994072,0.050626467,1,0.285714286,0.112954171,8.61E-10,0.013115919,0.045650725,-0.052224242,0.08213802,0.98914807,0.98441568,0.039782445,-0.004650496,-0.00302545,-0.009364396,-0.009142073,0.024819446,0.033708215,0,-0.857142857,0.058309198,6.61E-10,0.057512258,0.019376127,-0.063891025,0.07034564,0.998590382,0.997413814,0.068922404,0.007010366,0.006416862,0.002619207,0.003856061,0.04611981,0.062848174,1,0.285714286,0.110810217,2.14E-09,-0.096522313,0.017380699,-0.108077679,0.145918615,0.987761708,0.98746115,0.049423876,-0.007452197,-0.004411811,-0.009441078,-0.006096603,0.035073352,0.043349646,0,-0.857142857,0.004917598,8.34E-10,0.010437425,0.02326589,0.007367564,0.044513731,1.000100925,1.000920296,0.046648063,0.005241078,0.007927405,0.006390393,0.007362543,0.034957844,0.040573833,1,0.285714286,0.144645681,5.97E-10,-0.054877143,-0.030823998,-0.172840361,0.200321734,0.98743768,0.988420844,0.054812301,0.014057496,-0.00473584,0.012515485,-0.005136909,0.03447013,0.048738071,1,0.285714286,0.075430569,1.03E-09,-0.021413733,-0.019124097,-0.055178029,0.061130411,0.981840241,0.978887767,0.067289176,-0.007062064,-0.010333279,-0.012269109,-0.014669986,0.044204883,0.061214946,1,0.285714286,0.054800577,3.73E-09,0.052714055,-0.039190368,-0.267542282,0.246820472,0.018954937,0.040385485,0.0025,39,0,0,0,0,0,0,0,0,0,0,0,0,0
477,01:00:00,24/01/2022,0.995901832,0.99126929,0.056034365,-0.000896166,0.003728312,-0.003853589,-0.002288462,0.038475209,0.049960135,0,0,0.076129474,1.66E-09,-0.085716514,-0.004663209,-0.10157726,0.080498043,1.011590834,1.005651832,0.065838339,0.012934928,0.019417314,0.007898659,0.012094079,0.044152405,0.059764109,0,0,0.028159109,4.81E-09,0.051034002,-0.083568127,-0.045323204,0.157950403,0.993570999,0.992497802,0.042120831,-0.000218266,0.001397479,-0.001263812,-0.001059951,0.027172486,0.036046601,0,0,0.123874794,7.75E-10,0.009261166,0.056736407,-0.17335773,0.092042404,0.993116531,0.989622533,0.058681208,0.001522494,0.000943011,-0.005179882,-0.003935219,0.035895186,0.052606978,0,0,0.045733583,1.05E-09,0.057779809,-0.077937219,-0.078696316,0.129677223,0.989718053,0.990647197,0.05359497,-0.005480947,-0.002455466,-0.006227702,-0.002910556,0.039254419,0.04752074,0,0,0.058279587,1.34E-09,0.017859714,0.034263628,-0.013905115,0.087804906,0.997151519,0.996645749,0.046495079,0.002281189,0.004977999,0.002108097,0.003087996,0.034814689,0.040420849,0,0,0.033887105,6.22E-10,0.014233498,0.02686198,-0.074579064,0.050519621,0.982220489,0.98050034,0.047314239,0.00881219,-0.009953031,0.004518449,-0.013057412,0.026992453,0.041240009,0,0,0.009179041,6.18E-10,0.00582859,-0.007775644,-0.153977857,0.065547834,0.992284177,0.994777203,0.062745658,0.003395997,0.000110658,0.003657222,0.00121945,0.039681436,0.056671428,0,0,0.125969847,1.96E-09,0.09777328,-0.054581556,0.061888996,0.087304293,0.011025,-0.087614515,-0.1285,39,0,0,0,0,0,0,0,0,0,0,0,0,0
478,02:00:00,24/01/2022,0.99986528,0.996064365,0.052750078,0.00306907,0.00769176,0.000957906,0.002506612,0.03520529,0.046675848,0,0,0.056322316,3.11E-09,-0.149063207,0.083048179,-0.193944282,0.124760793,0.998700137,0.991173148,0.056425078,1.84E-05,0.006526618,-0.006602347,-0.002384605,0.034751884,0.050350848,0,0,0.024327892,7.67E-09,-0.012760839,0.077264671,-0.143247289,0.062542388,0.992600667,0.991413713,0.045649817,-0.001188162,0.000427147,-0.002329439,-0.00214404,0.030716428,0.039575587,0,0,0.051691024,1.87E-09,0.032935332,0.080213758,-0.197620543,0.286409878,0.982426516,0.984012008,0.063870744,-0.00917056,-0.009747004,-0.010782599,-0.009545745,0.041107392,0.057796514,0,0,0.027072709,1.75E-08,-0.068323345,0.037366421,0.082972461,0.174756339,0.997266493,0.987158775,0.045007787,0.002078432,0.005092973,-0.009688795,-0.006398977,0.030671371,0.038933557,0,0,0.064356461,2.03E-09,-0.055057714,-0.033910773,0.014013394,0.116431774,1.001287447,0.99809128,0.040036327,0.006412565,0.009113928,0.00354588,0.004533528,0.028365864,0.033962097,0,0,0.014883347,2.29E-09,0.041887936,0.057927712,0.088961725,0.084608525,0.976836583,0.973464668,0.046870405,0.003410695,-0.015336937,-0.002593756,-0.020093085,0.02656589,0.040796176,0,0,0.078071126,2.46E-09,0.037671793,0.008235113,-0.068747618,0.085112311,0.995687586,0.988919437,0.066095213,0.006792628,0.003514067,-0.002237439,-0.004638316,0.043053423,0.060020983,0,0,0.087219789,4.34E-09,-0.160712057,-0.043227957,-0.093760345,0.07528493,0.0049,-0.172364515,-0.1985,39,0,0,0,0,0,0,0,0,0,0,0,0,0
479,03:00:00,24/01/2022,1.004883332,0.996249378,0.067225863,0.008081009,0.012709813,0.001126498,0.002691625,0.049697592,0.061151633,0,0,0.061497351,3.16E-09,0.050851522,0.012486249,-0.037906686,0.131029428,0.995623465,0.986376733,0.069949488,-0.003058296,0.003449945,-0.011376441,-0.00718102,0.048297001,0.063875258,0,0,0.079023306,2.30E-09,0.123779761,0.100101378,-0.040731915,0.054271936,0.996104926,0.991518617,0.046782956,0.002318463,0.003931406,-0.00219442,-0.002039136,0.031863615,0.040708726,0,0,0.080021002,8.27E-10,-0.092224341,0.05133605,-0.023118906,0.054717288,0.993002684,0.991771996,0.064688575,0.001423876,0.000829164,-0.002920806,-0.001785757,0.041945874,0.058614346,0,0,0.005885062,9.44E-09,0.021893114,0.035909472,-0.15495868,0.104478445,1.000669307,1.00029707,0.046533557,0.005477107,0.008495788,0.003474861,0.006739317,0.032210606,0.040459328,0,0,0.070967249,1.79E-09,-0.010444944,-0.060858495,0.068149126,0.095245425,0.995195818,0.994111359,0.03910166,0.000308161,0.003022298,-0.000451446,0.000553606,0.027442531,0.03302743,0,0,0.063188328,2.46E-09,0.0106176,-0.109172102,-0.079879239,0.101694361,0.983626104,0.989692211,0.050966886,0.010193422,-0.008547415,0.01371032,-0.003865542,0.030679247,0.044892656,0,0,0.074255874,2.49E-09,0.048459936,-0.027222312,-0.032131581,0.092071417,0.991395393,0.988428026,0.064044554,0.002486904,-0.000778126,-0.002691954,-0.005129726,0.041023531,0.057970325,0,0,0.138930079,3.83E-09,-0.132454556,0.10188403,-0.187640676,0.09525146,0.007396,-0.272906182,-0.2845,39,0,0,0,0,0,0,0,0,0,0,0,0,0
480,04:00:00,24/01/2022,0.995613541,0.994782686,0.058352079,-0.001204848,0.003440021,-0.000356615,0.001224933,0.040821506,0.05227785,0,0,0.041334319,6.93E-09,0.161104621,0.067069668,-0.029797478,0.040214763,1.000050773,0.994961739,0.053360649,0.001375092,0.007877254,-0.002769113,0.001403986,0.031714821,0.047286419,0,0,0.016019534,5.20E-09,0.028717174,0.010347156,-0.163571659,0.123990762,0.993229851,0.995786965,0.0432968,-0.000561221,0.001056331,0.002104044,0.002229212,0.028390839,0.03722257,0,0,0.083316934,1.19E-09,0.064305666,0.048038765,-0.276056719,0.14562606,0.984173823,0.984225392,0.058027072,-0.007407816,-0.007999697,-0.010365605,-0.00933236,0.035304444,0.051952842,0,0,0.108884671,5.61E-09,0.096169592,0.013512238,-0.091461051,0.086680134,0.993157633,0.989158541,0.049539221,-0.002045456,0.000984114,-0.007689029,-0.004399212,0.035228794,0.043464991,0,0,0.173485423,4.93E-09,0.037738289,0.152675248,-0.024540002,0.083006099,0.998271089,0.997517705,0.035340666,0.00338282,0.00609757,0.002972305,0.003959952,0.023692456,0.029266436,0,0,0.024015815,2.68E-09,-0.046644696,0.075777488,-0.121662204,0.088091943,0.978654915,0.983082294,0.04486968,0.005201968,-0.013518604,0.007023871,-0.010475458,0.024601389,0.03879545,0,0,0.023734332,1.18E-09,0.048695746,0.037549256,-0.017115714,0.070805073,0.982642376,0.979124725,0.061294246,-0.006271058,-0.009531144,-0.011958361,-0.014433028,0.038295025,0.055220016,0,0,0.041499795,5.03E-09,0.081813214,0.005257226,-0.113058624,0.048764368,0.003481,-0.223156182,-0.2255,39,0,1,0,0,0,0,0,0,0,0,0,0,0
481,05:00:00,24/01/2022,1.002082102,1.005450368,0.053035602,0.005266104,0.009908582,0.010327488,0.011892615,0.035517073,0.046961373,0,0,0.067138081,5.71E-09,-0.07580793,0.035416919,-0.051721182,0.075258038,0.993895236,0.992699444,0.05403222,-0.004783173,0.001721717,-0.005030423,-0.000858309,0.03240783,0.04795799,0,0,0.003084426,2.09E-09,-0.010817949,0.022774115,0.14570955,0.128848222,0.989840116,0.991674066,0.045613572,-0.003949843,-0.002333404,-0.002038971,-0.001883687,0.030722335,0.039539342,0,0,0.018996676,1.46E-09,0.040553266,-0.045235869,-0.092030664,0.057522842,0.981141401,0.982473314,0.068183851,-0.010425539,-0.011032118,-0.012102008,-0.011084439,0.045483776,0.062109621,0,0,0.048234974,6.70E-09,0.150533536,-0.070585951,-0.115843505,0.134718386,1.003013909,0.999005377,0.04710421,0.007814878,0.01084039,0.002183169,0.005447624,0.03280356,0.04102998,0,0,0.039563294,5.78E-09,-0.089215419,0.013715853,-0.070218787,0.121053613,0.992121618,0.993758738,0.040151824,-0.002773363,-5.19E-05,-0.000804067,0.000200985,0.028511466,0.034077594,0,0,0.064351415,3.95E-09,0.031485935,-0.042344621,-0.099365397,0.063367671,0.984255044,0.980837762,0.051614012,0.010791775,-0.007918476,0.004775435,-0.01271999,0.031360687,0.045539782,0,0,0.036931873,1.45E-09,-0.016081133,-0.042634481,-0.118717439,0.073499043,0.993497753,0.99466455,0.07088601,0.004596762,0.001324234,0.003581464,0.001106797,0.04790942,0.064811781,0,0,0.079939047,3.63E-09,0.087946761,-0.090299373,0.077278791,0.050201851,0.013689,-0.333906182,-0.3425,39,0,1,1,1,1,1,1,1,0,0,0,0,0
482,06:00:00,24/01/2022,0.992219535,0.994372189,0.05417166,-0.004606891,4.60E-05,-0.000767112,0.000814436,0.036669413,0.04809743,0,0,0.041614318,1.98E-09,-0.001640607,0.047484716,-0.076648541,0.071879589,1.004411207,1.001131177,0.065454826,0.005742269,0.012237687,0.003402293,0.007573424,0.043851705,0.059380597,0,0,0.027689886,1.46E-09,0.038835255,0.020772787,-0.033499283,0.083002652,0.988263565,0.984932482,0.041373063,-0.005518572,-0.003909955,-0.008750439,-0.008625271,0.026495772,0.035298833,0,0,0.06807866,4.84E-10,0.019043965,0.074408595,0.047522827,0.069588786,0.98554784,0.971107423,0.066359324,-0.005998456,-0.00662568,-0.023452222,-0.022450329,0.043676332,0.060285094,0,0,0.031659013,3.76E-09,-0.011923072,-0.010543319,-0.115924969,0.06863464,0.989997917,0.986889482,0.045113301,-0.005216589,-0.002175602,-0.009958088,-0.006668271,0.030824701,0.039039071,0,0,0.018454881,1.48E-09,0.053397426,-0.025158416,0.035167281,0.051231634,0.996668632,0.997428596,0.047213321,0.001779142,0.004495112,0.002883196,0.003870843,0.035584242,0.041139091,0,0,0.049060881,4.99E-10,-0.013108541,0.057985826,-0.033162449,0.084365492,0.970127867,0.968559742,0.060089861,-0.003356771,-0.022045653,-0.00750649,-0.024998011,0.039856028,0.054015631,0,0,0.079747266,8.47E-10,-0.045696132,-0.034664754,-0.071815436,0.077116672,0.980214217,0.979487896,0.078072276,-0.008695877,-0.011959303,-0.01159519,-0.014069857,0.055112324,0.071998047,0,0,0.091650487,1.30E-09,0.00130784,-0.028113341,-0.097083398,0.063007175,0.013456,-0.199114515,-0.1505,39,1,1,1,0,0,0,1,1,0,0,0,0,0
483,07:00:00,24/01/2022,1.000070312,1.000647545,0.063873541,0.00325299,0.007896792,0.005524665,0.007089792,0.046386892,0.057799311,0,0,0.053102514,3.15E-09,-0.06881295,0.017050221,-0.10167635,0.102780112,0.993237838,0.988062263,0.07955343,-0.005442448,0.001064318,-0.009667605,-0.00549549,0.057963387,0.0734792,0,0,0.031937105,1.77E-09,0.096256557,0.035168076,-0.038675975,0.048166609,0.995568746,0.999472439,0.050462485,0.001797515,0.003395226,0.005807012,0.005914686,0.035599898,0.044388255,0,0,0.050968389,2.55E-10,0.099672721,-0.00938692,-0.12040692,0.072682976,0.977979087,0.977626264,0.067703303,-0.013555354,-0.014194432,-0.016862929,-0.015931489,0.045038989,0.061629073,0,0,0.135141725,5.64E-09,0.134050069,-0.039645242,-0.10428505,0.073134401,0.992009217,0.993316233,0.052995861,-0.00319498,-0.000164303,-0.003505975,-0.00024152,0.038720538,0.046921631,0,0,0.140067366,8.91E-10,-0.034826535,-0.041355311,-0.04801634,0.041787048,0.997360581,0.995828092,0.050094966,0.002467576,0.005187062,0.001265287,0.002270339,0.038475043,0.044020736,0,0,0.064911486,4.88E-10,0.025395598,0.101175948,0.056824008,0.085573714,0.968110615,0.954872966,0.084880132,-0.005367389,-0.024062904,-0.021189362,-0.038684787,0.064665144,0.078805902,0,0,0.051318199,8.69E-10,0.015602338,-0.084262992,-0.024876244,0.057942831,0.982674642,0.983193696,0.09690349,-0.006218266,-0.009498878,-0.00788939,-0.010364057,0.073950537,0.09082926,0,0,0.054163458,1.85E-09,0.06990959,0.035760646,-0.145870037,0.08379037,0.007396,-0.092781182,0.023,39,0,1,0,0,0,0,0,0,0,0,0,0,0
484,08:00:00,24/01/2022,1.001102133,1.008279562,0.066863349,0.004278396,0.008928614,0.013140261,0.014721809,0.049380884,0.060789119,0,0,0.094423419,5.20E-09,0.09199971,-0.004073422,-0.165777607,0.048729106,0.99792954,1.002428293,0.076851329,-0.000740011,0.005756021,0.004699409,0.00887054,0.055247943,0.0707771,0,0,0.02535735,1.32E-09,0.034763727,0.011271874,-0.078905668,0.054903163,0.997220309,0.999352038,0.052463589,0.003445533,0.00504679,0.005669117,0.005794285,0.037611028,0.046389359,0,0,0.053565359,3.07E-10,-0.009261568,0.027054083,-0.093864234,0.104659817,0.960492059,0.968515515,0.085827972,-0.031015646,-0.031681461,-0.025903225,-0.025042237,0.063181124,0.079753742,0,0,0.057371306,3.71E-09,-0.063703821,0.017504048,-0.001501924,0.09871904,0.984381916,0.981036425,0.057796106,-0.010815979,-0.007791604,-0.015760422,-0.012521328,0.043525855,0.051721876,0,0,0.017591133,9.56E-10,-0.006630332,0.028204155,-0.098942571,0.077696357,0.995462244,0.996951878,0.053624333,0.000564371,0.003288724,0.002371669,0.003394125,0.042010267,0.047550103,0,0,0.097780397,5.76E-10,0.003083583,0.011909949,0.096575579,0.077700462,0.949074674,0.951604307,0.073877336,-0.024392744,-0.043098846,-0.024454117,-0.041953446,0.053639209,0.067803106,0,0,0.094459627,6.03E-10,-0.089780267,0.065462475,-0.084435535,0.076577502,0.968311212,0.968323946,0.090034187,-0.020569431,-0.023862307,-0.02275914,-0.025233807,0.067042184,0.083959957,0,0,0.022648429,1.79E-09,0.046616334,0.035136899,-0.205430265,0.100759041,0.408321,0.562427151,0.668,39,0,0,0,0,0,1,1,0,0,0,0,0,0
